Time,Pressure,Temperature,Position,Flow,Speed,CycleCount,Health,Fault,Vibration,Load
2924,5.42,36.32,100,11.19,118.71,1467,75,Air Leakage,0.98,21.38
2925,5.32,36.17,90,11.32,116.27,1467,75,Air Leakage,1.1,30.74
2926,5.57,36.23,100,10.42,115.45,1468,75,Air Leakage,1.14,36.78
2927,5.08,36.39,90,10.39,121.69,1468,75,Air Leakage,1.11,7.44
2928,5.2,36.17,100,11.05,122.51,1469,75,Air Leakage,0.97,13.19
2929,5.65,36.53,90,10.11,113.68,1469,75,Air Leakage,1.09,35.76
2930,5.37,36.4,100,10.38,122.14,1470,75,Air Leakage,1.09,15.38
2931,5.47,36.24,90,10.33,113.06,1470,75,Air Leakage,1.09,29.68
2932,5.38,36.03,100,10.51,118.71,1471,75,Air Leakage,1.07,14.83
2933,5.48,36.08,90,10.92,114.24,1471,75,Air Leakage,1.01,49.06
2934,5.46,35.82,100,10.91,112.67,1472,75,Air Leakage,0.99,48.23
2935,5.4,35.77,90,9.96,121.92,1472,75,Air Leakage,0.87,20.3
2936,5.78,35.92,100,10.49,113.09,1473,75,Air Leakage,0.89,44.47
2937,5.16,35.99,90,10.73,120.56,1473,75,Air Leakage,0.84,17.69
2938,5.21,35.98,100,10.81,124.09,1474,75,Air Leakage,0.89,6.78
2939,5.21,35.91,90,10.68,117.37,1474,75,Air Leakage,0.94,15.44
2940,5.28,35.97,100,10.7,120.46,1475,75,Air Leakage,0.82,15.3
2941,5.76,35.75,90,10.95,110.13,1475,75,Air Leakage,1.19,48.32
2942,5.37,36.05,100,10.98,124.17,1476,75,Air Leakage,1.08,8.06
2943,5.22,36.21,90,11.25,121.38,1476,75,Air Leakage,0.82,12.1
2944,5.49,36.09,100,10.67,110.96,1477,75,Air Leakage,0.9,48.37
2945,5.55,36.03,90,10.26,118.38,1477,75,Air Leakage,1.05,34.17
2946,5.39,35.66,100,11.13,119.58,1478,75,Air Leakage,1.08,22.09
2947,5.53,35.55,90,10.23,116.2,1478,75,Air Leakage,0.92,32.15
2948,5.47,35.5,100,10.52,114.23,1479,75,Air Leakage,1.09,41.81
2949,5.43,35.72,90,10.54,122.28,1479,75,Air Leakage,1.03,8.71
2950,5.65,35.91,100,11.16,117.53,1480,75,Air Leakage,0.99,28.04
2951,5.41,35.81,90,10.11,117.0,1480,75,Air Leakage,0.99,18.51
2952,5.21,36.15,100,10.13,122.3,1481,75,Air Leakage,0.97,10.42
2953,5.41,36.25,90,10.51,120.52,1481,75,Air Leakage,0.98,30.68
2954,5.47,36.25,100,10.91,114.18,1482,75,Air Leakage,0.87,27.43
2955,5.16,36.04,90,10.85,116.65,1482,75,Air Leakage,1.2,22.99
2956,5.38,36.17,100,11.27,118.09,1483,75,Air Leakage,1.02,30.07
2957,5.55,36.65,90,10.5,116.91,1483,75,Air Leakage,1.09,24.6
2958,5.42,36.4,100,11.22,114.34,1484,75,Air Leakage,1.09,44.87
2959,5.72,36.31,90,9.92,112.69,1484,75,Air Leakage,0.88,49.18
2960,5.47,36.19,100,11.07,121.34,1485,75,Air Leakage,1.15,12.68
2961,5.38,36.01,90,10.37,118.83,1485,75,Air Leakage,0.99,20.6
2962,5.66,36.06,100,11.14,114.6,1486,75,Air Leakage,1.16,32.01
2963,5.39,36.26,90,10.46,125.79,1486,75,Air Leakage,0.86,5.33
2964,5.38,35.92,100,11.17,121.79,1487,75,Air Leakage,0.99,22.23
2965,5.3,35.92,90,10.74,121.34,1487,75,Air Leakage,1.04,17.53
2966,5.71,35.83,100,11.08,115.36,1488,75,Air Leakage,1.08,45.33
2967,5.43,36.12,90,10.47,120.25,1488,75,Air Leakage,0.86,27.65
2968,5.25,36.15,100,10.61,122.13,1489,75,Air Leakage,0.95,18.2
2969,5.27,35.7,90,10.83,120.87,1489,75,Air Leakage,1.18,8.68
2970,5.4,35.78,100,10.48,114.73,1490,75,Air Leakage,1.07,42.79
2971,5.49,35.93,90,11.15,114.33,1490,75,Air Leakage,0.97,36.97
2972,5.31,35.89,100,10.33,120.49,1491,75,Air Leakage,0.98,13.31
2973,5.27,35.98,90,11.19,123.49,1491,75,Air Leakage,1.17,10.38
2974,5.47,36.31,100,10.49,119.41,1492,75,Air Leakage,1.08,34.81
2975,5.27,36.12,90,10.78,124.68,1492,75,Air Leakage,0.87,6.11
2976,5.33,35.72,100,11.32,117.55,1493,75,Air Leakage,0.86,31.35
2977,5.56,36.23,90,10.36,117.25,1493,75,Air Leakage,0.96,33.81
2978,5.4,36.17,100,10.54,119.6,1494,75,Air Leakage,1.02,21.49
2979,5.45,35.9,90,11.25,122.62,1494,75,Air Leakage,1.2,22.42
2980,5.57,35.82,100,10.8,113.33,1495,75,Air Leakage,0.84,40.72
2981,5.28,36.16,90,10.92,122.07,1495,75,Air Leakage,0.94,26.0
2982,5.39,36.49,100,10.5,118.71,1496,75,Air Leakage,1.08,30.26
2983,5.44,36.34,90,10.79,113.61,1496,75,Air Leakage,0.99,31.94
2984,5.49,36.01,100,10.34,118.79,1497,75,Air Leakage,1.11,28.86
2985,5.5,35.48,90,10.5,116.51,1497,75,Air Leakage,0.95,22.57
2986,5.52,35.47,100,11.2,117.12,1498,75,Air Leakage,0.82,25.28
2987,5.24,35.68,90,10.41,116.37,1498,75,Air Leakage,0.86,24.41
2988,5.42,35.82,100,10.29,121.75,1499,75,Air Leakage,1.0,17.9
2989,5.32,35.74,90,10.68,115.68,1499,75,Air Leakage,0.88,35.58
2990,5.56,35.58,100,10.16,114.49,1500,75,Air Leakage,1.18,35.74
2991,5.5,35.5,90,10.86,111.83,1500,75,Air Leakage,1.17,44.88
2992,5.49,35.55,100,9.99,117.44,1501,75,Air Leakage,0.89,31.16
2993,5.6,35.66,90,11.01,113.06,1501,75,Air Leakage,0.82,36.43
2994,5.48,35.83,100,10.36,117.75,1502,75,Air Leakage,0.94,36.21
2995,5.58,36.26,90,10.62,118.33,1502,75,Air Leakage,0.84,37.99
2996,5.8,36.18,100,11.05,111.43,1503,75,Air Leakage,1.16,47.76
2997,5.75,36.45,90,10.21,116.44,1503,75,Air Leakage,0.95,48.11
2998,5.31,36.51,100,10.5,119.57,1504,75,Air Leakage,1.05,30.86
2999,5.37,36.93,90,10.57,117.22,1504,75,Air Leakage,0.97,31.81
3000,5.5,36.62,100,10.88,120.21,1505,75,Air Leakage,0.94,31.95
3001,5.37,36.21,90,10.62,121.05,1505,75,Air Leakage,1.04,14.14
3002,5.61,36.16,100,10.17,112.93,1506,75,Air Leakage,1.06,42.37
3003,5.45,36.28,90,11.07,120.03,1506,75,Air Leakage,1.18,29.24
3004,5.36,36.12,100,10.79,118.38,1507,75,Air Leakage,0.88,30.9
3005,5.14,36.02,90,10.91,123.92,1507,75,Air Leakage,1.13,13.96
3006,5.37,36.34,100,11.01,123.01,1508,75,Air Leakage,0.83,15.87
3007,5.56,36.3,90,10.62,111.63,1508,75,Air Leakage,0.97,43.0
3008,5.37,36.46,100,11.09,119.83,1509,75,Air Leakage,1.11,28.64
3009,5.33,36.71,90,11.15,112.83,1509,75,Air Leakage,1.15,38.96
3010,5.66,36.24,100,10.79,110.44,1510,75,Air Leakage,0.87,45.76
3011,5.52,36.4,90,10.86,119.48,1510,75,Air Leakage,1.07,24.63
3012,5.77,36.36,100,10.59,110,1511,75,Air Leakage,0.99,49.79
3013,5.56,36.02,90,10.23,115.68,1511,75,Air Leakage,0.8,41.57
3014,5.78,35.85,100,10.73,112.1,1512,75,Air Leakage,0.95,44.89
3015,5.46,35.43,90,10.83,115.42,1512,75,Air Leakage,0.82,46.32
3016,5.49,35.58,100,10.3,113.89,1513,75,Air Leakage,1.06,46.75
3017,5.67,35.83,90,10.79,114.11,1513,75,Air Leakage,1.11,35.59
3018,5.56,36.07,100,10.86,115.88,1514,75,Air Leakage,0.87,34.12
3019,5.19,36.03,90,10.82,123.68,1514,75,Air Leakage,0.83,5.83
3020,5.72,35.87,100,11.06,114.02,1515,75,Air Leakage,1.08,39.61
3021,5.24,35.68,90,10.35,125.23,1515,75,Air Leakage,1.13,10.87
3022,5.47,36.21,100,11.17,112.94,1516,75,Air Leakage,0.96,48.23
3023,5.2,35.88,90,10.89,123.52,1516,75,Air Leakage,1.18,8.34
3024,5.54,35.81,100,11.08,115.66,1517,75,Air Leakage,1.07,46.41
3025,5.1,35.75,90,11.35,121.35,1517,75,Air Leakage,1.16,7.13
3026,5.53,35.58,100,10.72,121.0,1518,75,Air Leakage,0.96,24.95
3027,5.6,35.23,90,10.96,114.67,1518,75,Air Leakage,1.16,35.8
3028,5.49,35.2,100,10.27,111.05,1519,75,Air Leakage,1.18,42.99
3029,5.67,35.59,90,10.72,114.26,1519,75,Air Leakage,0.84,45.16
3030,5.53,35.37,100,10.91,117.98,1520,75,Air Leakage,1.07,24.93
3031,5.56,35.34,90,10.46,114.77,1520,75,Air Leakage,0.93,33.94
3032,5.58,35.46,100,10.11,114.27,1521,75,Air Leakage,0.84,46.24
3033,5.5,35.68,90,10.53,121.02,1521,75,Air Leakage,1.03,14.52
3034,5.27,35.94,100,11.05,122.22,1522,75,Air Leakage,0.93,19.61
3035,5.23,35.68,90,10.17,119.02,1522,75,Air Leakage,0.84,13.44
3036,5.2,35.63,100,10.48,122.17,1523,75,Air Leakage,1.18,7.98
3037,5.3,35.84,90,11.17,118.29,1523,75,Air Leakage,0.81,12.78
3038,5.65,35.96,100,10.98,120.95,1524,75,Air Leakage,1.15,31.32
3039,5.54,35.64,90,10.97,117.76,1524,75,Air Leakage,1.13,35.3
3040,5.38,36.01,100,10.75,122.05,1525,75,Air Leakage,0.98,21.56
3041,5.42,35.62,90,10.67,121.81,1525,75,Air Leakage,1.01,13.73
3042,5.47,35.31,100,10.83,116.01,1526,75,Air Leakage,0.81,33.43
3043,5.33,35.39,90,10.66,113.25,1526,75,Air Leakage,1.0,32.13
3044,5.3,35.15,100,10.88,117.59,1527,75,Air Leakage,0.9,23.85
3045,5.38,35.09,90,10.54,116.66,1527,75,Air Leakage,0.83,33.44
3046,5.17,35.39,100,10.27,117.6,1528,75,Air Leakage,0.97,16.37
3047,5.59,35.07,90,10.6,114.94,1528,75,Air Leakage,0.85,46.62
3048,5.21,35.08,100,10.86,121.09,1529,75,Air Leakage,1.09,5.74
3049,5.77,34.85,90,10.74,112.54,1529,75,Air Leakage,0.92,47.29
3050,5.34,34.89,100,10.43,116.36,1530,75,Air Leakage,0.96,30.92
3051,5.37,34.98,90,11.33,121.99,1530,75,Air Leakage,1.04,24.76
3052,5.44,34.75,100,10.82,116.53,1531,75,Air Leakage,0.99,33.95
3053,5.64,35.01,90,11.05,115.06,1531,75,Air Leakage,0.99,46.37
3054,5.21,35.52,100,10.95,120.52,1532,75,Air Leakage,0.81,23.93
3055,5.32,35.33,90,11.04,121.15,1532,75,Air Leakage,1.02,10.17
3056,5.36,35.52,100,10.89,118.76,1533,75,Air Leakage,1.12,15.37
3057,5.44,36.02,90,10.71,120.32,1533,75,Air Leakage,0.95,8.55
3058,5.47,35.77,100,10.47,122.39,1534,75,Air Leakage,1.17,19.18
3059,5.62,35.75,90,10.83,115.73,1534,75,Air Leakage,1.05,49.36
3060,5.4,35.82,100,10.41,116.85,1535,75,Air Leakage,0.97,26.43
3061,5.26,36.28,90,10.04,122.06,1535,75,Air Leakage,1.09,10.11
3062,5.55,36.01,100,11.06,115.38,1536,75,Air Leakage,1.06,22.37
3063,5.38,35.91,90,10.25,123.8,1536,75,Air Leakage,0.87,10.64
3064,5.27,35.69,100,11.19,122.1,1537,75,Air Leakage,0.83,15.71
3065,5.22,35.52,90,10.25,121.12,1537,75,Air Leakage,0.83,13.69
3066,5.21,35.71,100,10.93,120.61,1538,75,Air Leakage,0.91,19.34
3067,5.42,35.62,90,10.23,113.17,1538,75,Air Leakage,1.03,33.45
3068,5.68,35.38,100,10.6,114.44,1539,75,Air Leakage,0.91,49.47
3069,5.34,35.93,90,10.56,119.82,1539,75,Air Leakage,1.18,19.58
3070,5.52,35.78,100,10.62,118.39,1540,75,Air Leakage,1.05,25.27
3071,5.63,36.06,90,11.0,111.34,1540,75,Air Leakage,0.94,49.94
3072,5.49,36.37,100,10.95,110.67,1541,75,Air Leakage,1.15,44.07
3073,5.36,36.53,90,10.87,118.01,1541,75,Air Leakage,1.18,9.76
3074,5.4,36.44,100,10.61,122.71,1542,75,Air Leakage,1.01,13.95
3075,5.61,36.11,90,10.23,119.17,1542,75,Air Leakage,0.94,29.97
3076,5.77,36.28,100,10.28,116.06,1543,75,Air Leakage,1.1,43.66
3077,5.74,36.3,90,10.09,112.61,1543,75,Air Leakage,1.04,43.47
3078,5.67,36.44,100,10.91,112.11,1544,75,Air Leakage,0.84,36.21
3079,5.57,35.84,90,10.74,114.94,1544,75,Air Leakage,0.9,30.86
3080,5.2,36.07,100,10.32,122.68,1545,75,Air Leakage,0.89,19.64
3081,5.61,35.81,90,10.69,114.03,1545,75,Air Leakage,1.15,48.96
3082,5.55,35.56,100,10.75,114.81,1546,75,Air Leakage,1.02,43.98
3083,5.35,35.64,90,11.05,120.64,1546,75,Air Leakage,1.04,14.38
3084,5.48,35.49,100,10.86,121.84,1547,75,Air Leakage,1.15,20.47
3085,5.28,35.29,90,10.8,116.22,1547,75,Air Leakage,0.98,26.75
3086,5.35,35.05,100,11.17,117.87,1548,75,Air Leakage,1.17,13.42
3087,5.55,35.14,90,11.09,116.83,1548,75,Air Leakage,0.86,34.98
3088,5.41,34.8,100,10.92,116.95,1549,75,Air Leakage,1.11,40.56
3089,5.05,34.93,90,10.12,121.23,1549,75,Air Leakage,0.89,7.99
3090,5.37,34.81,100,10.16,119.66,1550,75,Air Leakage,0.86,10.63
3091,5.43,34.8,90,10.16,119.6,1550,75,Air Leakage,1.09,14.93
3092,5.63,35.25,100,10.42,115.41,1551,75,Air Leakage,0.97,33.64
3093,5.47,35.06,90,10.39,115.94,1551,75,Air Leakage,1.04,37.01
3094,5.17,34.68,100,11.12,121.59,1552,75,Air Leakage,1.02,12.66
3095,5.46,34.35,90,10.87,115.07,1552,75,Air Leakage,1.06,44.4
3096,5.44,34.71,100,11.24,115.77,1553,75,Air Leakage,0.99,40.81
3097,5.22,35.29,90,11.29,120.24,1553,75,Air Leakage,1.05,12.5
3098,5.21,35.53,100,10.84,118.45,1554,75,Air Leakage,0.94,23.59
3099,5.29,35.22,90,10.46,115.52,1554,75,Air Leakage,0.85,31.59
3100,5.36,34.87,100,10.7,116.85,1555,75,Air Leakage,0.92,25.55
3101,5.07,34.92,90,10.94,123.36,1555,75,Air Leakage,0.82,10.62
3102,5.5,35.22,100,11.0,116.39,1556,75,Air Leakage,1.04,25.03
3103,5.4,35.41,90,10.41,120.9,1556,75,Air Leakage,0.92,28.99
3104,5.5,35.24,100,11.26,115.13,1557,75,Air Leakage,1.04,38.72
3105,5.47,35.42,90,10.77,115.15,1557,75,Air Leakage,1.0,35.45
3106,5.52,35.99,100,11.3,114.56,1558,75,Air Leakage,1.11,30.99
3107,5.47,35.95,90,10.24,118.09,1558,75,Air Leakage,0.97,28.24
3108,5.69,35.77,100,10.03,113.74,1559,75,Air Leakage,0.98,32.09
3109,5.39,35.27,90,11.35,121.2,1559,75,Air Leakage,1.17,22.31
3110,5.31,35.46,100,10.13,118.87,1560,75,Air Leakage,0.91,21.92
3111,5.05,35.41,90,10.44,122.31,1560,75,Air Leakage,1.16,7.03
3112,5.46,35.42,100,10.99,112.86,1561,75,Air Leakage,0.82,43.05
3113,5.03,35.09,90,10.47,123.9,1561,75,Air Leakage,1.19,5.32
3114,5.12,35.6,100,10.66,125.88,1562,75,Air Leakage,1.12,5.83
3115,5.59,35.36,90,10.77,113.65,1562,75,Air Leakage,0.98,44.05
3116,5.52,35.17,100,10.77,114.08,1563,75,Air Leakage,0.97,45.54
3117,5.24,35.27,90,10.72,120.64,1563,75,Air Leakage,1.05,21.2
3118,5.46,35.09,100,10.95,122.56,1564,75,Air Leakage,1.16,12.05
3119,5.4,35.06,90,10.63,114.66,1564,75,Air Leakage,0.86,35.84
3120,5.4,35.29,100,10.45,117.84,1565,75,Air Leakage,1.16,23.24
3121,5.42,35.45,90,10.53,118.98,1565,75,Air Leakage,1.17,20.12
3122,5.52,35.54,100,10.77,123.68,1566,75,Air Leakage,1.15,21.57
3123,5.55,35.37,90,10.94,113.82,1566,75,Air Leakage,1.08,38.26
3124,5.16,35.29,100,10.21,119.74,1567,75,Air Leakage,1.04,11.11
3125,5.5,35.51,90,10.83,115.99,1567,75,Air Leakage,1.16,44.22
3126,5.66,35.59,100,10.73,116.56,1568,75,Air Leakage,0.81,39.61
3127,5.18,35.8,90,10.99,122.97,1568,75,Air Leakage,1.09,7.02
3128,5.73,35.59,100,10.45,116.26,1569,75,Air Leakage,1.02,47.36
3129,5.77,35.22,90,10.51,112.8,1569,75,Air Leakage,1.07,48.78
3130,5.37,35.26,100,10.48,114.54,1570,75,Air Leakage,1.16,32.77
3131,5.46,35.03,90,10.28,112.26,1570,75,Air Leakage,1.1,45.47
3132,5.34,34.85,100,10.58,116.49,1571,75,Air Leakage,1.0,39.82
3133,5.31,34.88,90,10.44,119.17,1571,75,Air Leakage,1.01,13.67
3134,5.5,35.23,100,10.82,120.4,1572,75,Air Leakage,0.87,19.79
3135,5.32,35.33,90,10.74,114.7,1572,75,Air Leakage,0.82,22.59
3136,5.33,35.68,100,11.1,118.11,1573,75,Air Leakage,0.96,14.26
3137,5.26,35.75,90,10.37,123.2,1573,75,Air Leakage,0.88,13.09
3138,5.51,35.85,100,10.91,114.45,1574,75,Air Leakage,1.11,46.47
3139,5.19,35.67,90,10.61,120.63,1574,75,Air Leakage,1.17,12.32
3140,5.1,35.77,100,10.26,122.11,1575,75,Air Leakage,1.13,10.88
3141,5.25,35.8,90,10.31,117.71,1575,75,Air Leakage,1.13,19.71
3142,5.5,35.82,100,11.33,117.12,1576,75,Air Leakage,0.89,28.57
3143,5.43,36.08,90,11.11,114.68,1576,75,Air Leakage,1.04,42.24
3144,5.46,35.99,100,11.13,120.24,1577,75,Air Leakage,0.9,17.66
3145,5.1,36.01,90,10.72,121.63,1577,75,Air Leakage,1.08,11.93
3146,5.61,36.09,100,10.49,115.05,1578,75,Air Leakage,1.09,41.33
3147,5.49,36.31,90,10.94,114.1,1578,75,Air Leakage,0.88,30.48
3148,5.4,36.37,100,11.12,118.94,1579,75,Air Leakage,0.95,19.04
3149,5.53,36.19,90,10.2,115.99,1579,75,Air Leakage,1.07,29.27
3150,5.62,36.18,100,11.06,117.39,1580,75,Air Leakage,1.08,35.2
3151,5.38,36.49,90,10.46,116.88,1580,75,Air Leakage,0.89,19.84
3152,5.58,36.15,100,11.07,114.16,1581,75,Air Leakage,1.07,38.83
3153,5.24,36.18,90,10.02,120.01,1581,75,Air Leakage,1.16,10.48
3154,5.05,36.3,100,11.05,124.37,1582,75,Air Leakage,1.07,10.3
3155,5.33,35.94,90,10.71,117.11,1582,75,Air Leakage,0.96,23.01
3156,5.33,36.31,100,10.66,120.8,1583,75,Air Leakage,0.86,19.43
3157,5.46,35.74,90,10.69,113.51,1583,75,Air Leakage,1.02,36.16
3158,5.38,35.89,100,11.06,117.98,1584,75,Air Leakage,0.93,30.12
3159,5.21,35.83,90,10.66,121.03,1584,75,Air Leakage,1.18,19.2
3160,5.46,35.85,100,10.37,121.08,1585,75,Air Leakage,1.16,21.22
3161,5.29,35.95,90,10.59,119.84,1585,75,Air Leakage,1.08,16.79
3162,5.42,35.61,100,10.99,115.11,1586,75,Air Leakage,1.19,25.66
3163,5.28,35.57,90,11.14,118.13,1586,75,Air Leakage,0.99,22.52
3164,5.71,35.35,100,10.68,112.47,1587,75,Air Leakage,0.84,49.66
3165,5.68,35.71,90,10.85,115.54,1587,75,Air Leakage,1.1,31.18
3166,5.56,35.91,100,10.46,112.78,1588,75,Air Leakage,1.06,46.7
3167,5.29,36.05,90,10.86,120.26,1588,75,Air Leakage,0.84,18.92
3168,5.28,35.89,100,10.99,120.92,1589,75,Air Leakage,1.17,15.72
3169,5.38,35.82,90,9.96,124.16,1589,75,Air Leakage,1.2,10.19
3170,5.58,36.13,100,10.3,117.48,1590,75,Air Leakage,0.88,27.12
3171,5.41,35.88,90,10.49,119.41,1590,75,Air Leakage,0.99,19.28
3172,5.3,36.12,100,10.7,120.4,1591,75,Air Leakage,1.19,16.33
3173,5.53,36.03,90,10.42,116.16,1591,75,Air Leakage,1.2,26.42
3174,5.53,35.79,100,11.18,120.01,1592,75,Air Leakage,1.06,33.36
3175,5.33,35.73,90,10.78,121.04,1592,75,Air Leakage,0.84,21.42
3176,5.42,36.0,100,10.09,114.88,1593,75,Air Leakage,0.96,49.31
3177,5.34,36.02,90,11.05,119.49,1593,75,Air Leakage,0.9,23.47
3178,5.57,36.11,100,10.77,115.46,1594,75,Air Leakage,1.11,39.48
3179,5.49,35.94,90,10.41,116.67,1594,75,Air Leakage,1.13,42.71
3180,5.32,36.1,100,10.44,117.38,1595,75,Air Leakage,0.96,25.71
3181,5.16,35.69,90,10.68,121.87,1595,75,Air Leakage,1.02,5.69
3182,5.56,35.92,100,11.06,110.06,1596,75,Air Leakage,1.13,49.64
3183,5.52,36.07,90,10.68,118.99,1596,75,Air Leakage,1.02,32.83
3184,5.72,35.99,100,10.52,116.82,1597,75,Air Leakage,0.97,37.5
3185,5.23,36.29,90,10.61,125.13,1597,75,Air Leakage,1.17,12.56
3186,5.37,36.06,100,10.44,118.76,1598,75,Air Leakage,1.08,12.24
3187,5.29,35.6,90,10.71,121.69,1598,75,Air Leakage,0.98,5.33
3188,5.17,35.65,100,10.3,121.88,1599,75,Air Leakage,0.98,10.13
3189,5.63,35.7,90,10.46,114.93,1599,75,Air Leakage,0.98,43.38
3190,5.48,35.81,100,10.68,113.11,1600,75,Air Leakage,1.11,35.35
3191,5.42,35.47,90,10.48,117.61,1600,75,Air Leakage,1.06,23.51
3192,5.68,35.39,100,10.89,117.9,1601,75,Air Leakage,1.02,34.06
3193,5.52,35.04,90,10.79,112.11,1601,75,Air Leakage,1.19,43.29
3194,5.32,34.88,100,11.02,115.71,1602,75,Air Leakage,1.06,21.17
3195,5.45,34.86,90,10.82,120.27,1602,75,Air Leakage,1.01,29.05
3196,5.27,34.71,100,10.51,117.0,1603,75,Air Leakage,0.83,20.91
3197,5.37,34.56,90,10.93,118.73,1603,75,Air Leakage,0.91,19.69
3198,5.36,34.51,100,10.3,117.73,1604,75,Air Leakage,1.01,25.81
3199,5.4,34.45,90,11.24,118.12,1604,75,Air Leakage,0.85,24.71
3200,5.67,34.59,100,10.63,110.55,1605,75,Air Leakage,1.19,49.67
3201,5.34,34.79,90,10.8,120.25,1605,75,Air Leakage,1.06,31.12
3202,5.49,34.75,100,10.84,116.16,1606,75,Air Leakage,1.11,23.24
3203,5.39,35.09,90,10.51,115.58,1606,75,Air Leakage,1.1,38.07
3204,5.43,35.36,100,10.09,117.03,1607,75,Air Leakage,0.94,30.15
3205,5.31,35.17,90,10.05,120.94,1607,75,Air Leakage,1.14,24.6
3206,5.15,35.2,100,10.73,118.34,1608,75,Air Leakage,0.97,18.7
3207,5.3,35.08,90,10.85,123.36,1608,75,Air Leakage,0.99,9.3
3208,5.39,35.05,100,10.33,117.32,1609,75,Air Leakage,1.15,32.23
3209,5.63,35.37,90,10.85,113.67,1609,75,Air Leakage,1.18,43.13
3210,5.3,35.48,100,10.67,118.69,1610,75,Air Leakage,1.19,22.8
3211,5.16,35.67,90,11.03,119.66,1610,75,Air Leakage,1.08,18.99
3212,5.4,35.9,100,10.26,111.57,1611,75,Air Leakage,0.9,37.51
3213,5.2,35.91,90,11.04,123.41,1611,75,Air Leakage,0.86,9.63
3214,5.53,35.75,100,10.57,123.68,1612,75,Air Leakage,0.82,16.88
3215,5.34,35.89,90,10.81,119.7,1612,75,Air Leakage,0.92,9.77
3216,5.43,35.51,100,11.04,124.22,1613,75,Air Leakage,0.81,15.16
3217,5.58,35.61,90,10.88,115.47,1613,75,Air Leakage,0.87,38.54
3218,5.45,35.86,100,10.44,112.59,1614,75,Air Leakage,1.0,43.34
3219,5.21,36.21,90,10.69,121.79,1614,75,Air Leakage,0.99,13.61
3220,5.5,36.42,100,11.14,118.67,1615,75,Air Leakage,0.98,36.61
3221,5.51,36.55,90,11.14,118.0,1615,75,Air Leakage,1.0,28.99
3222,5.47,36.78,100,10.78,115.52,1616,75,Air Leakage,0.87,37.68
3223,5.24,36.86,90,10.79,122.6,1616,75,Air Leakage,1.14,6.1
3224,5.22,37.04,100,10.21,123.82,1617,75,Air Leakage,1.19,7.19
3225,5.49,37.4,90,10.64,122.92,1617,75,Air Leakage,1.1,14.9
3226,5.53,37.21,100,10.61,110.82,1618,75,Air Leakage,0.95,49.15
3227,5.7,37.37,90,11.46,114.54,1618,75,Air Leakage,0.96,42.92
3228,5.58,37.25,100,10.65,115.62,1619,75,Air Leakage,0.83,39.08
3229,5.55,37.02,90,10.77,114.57,1619,75,Air Leakage,0.82,45.57
3230,5.36,36.8,100,10.32,122.3,1620,75,Air Leakage,1.02,6.91
3231,5.45,36.56,90,11.4,119.19,1620,75,Air Leakage,0.92,23.91
3232,5.43,36.64,100,10.1,123.28,1621,75,Air Leakage,0.93,7.45
3233,5.26,36.23,90,11.02,119.75,1621,75,Air Leakage,1.02,5.66
3234,5.28,36.03,100,10.44,118.58,1622,75,Air Leakage,1.14,21.7
3235,5.3,36.18,90,10.84,117.53,1622,75,Air Leakage,1.1,14.21
3236,5.53,35.91,100,10.62,117.46,1623,75,Air Leakage,1.1,42.01
3237,5.35,36.04,90,10.72,118.99,1623,75,Air Leakage,1.15,13.49
3238,5.25,35.87,100,10.22,113.91,1624,75,Air Leakage,1.14,29.22
3239,5.25,35.55,90,10.51,122.51,1624,75,Air Leakage,1.04,12.2
3240,5.2,35.54,100,11.17,122.58,1625,75,Air Leakage,1.09,12.78
3241,5.53,35.81,90,10.44,117.29,1625,75,Air Leakage,0.86,37.44
3242,5.73,35.67,100,10.27,113.33,1626,75,Air Leakage,1.16,47.07
3243,5.66,35.94,90,10.55,114.34,1626,75,Air Leakage,1.05,42.28
3244,5.64,35.74,100,11.0,114.17,1627,75,Air Leakage,0.95,44.02
3245,5.32,35.8,90,11.17,122.21,1627,75,Air Leakage,0.93,22.19
3246,5.65,35.53,100,11.32,111.4,1628,75,Air Leakage,0.99,45.78
3247,5.58,35.74,90,10.75,115.83,1628,75,Air Leakage,0.94,39.45
3248,5.4,35.83,100,10.58,119.02,1629,75,Air Leakage,1.09,23.47
3249,5.6,35.89,90,10.92,117.68,1629,75,Air Leakage,1.07,40.86
3250,5.28,35.65,100,10.55,121.81,1630,75,Air Leakage,1.08,20.66
3251,5.32,35.27,90,11.01,121.25,1630,75,Air Leakage,1.14,25.66
3252,5.64,35.16,100,10.26,112.88,1631,75,Air Leakage,0.96,32.75
3253,5.37,35.07,90,10.75,123.78,1631,75,Air Leakage,1.0,13.44
3254,5.79,35.43,100,10.28,114.4,1632,75,Air Leakage,0.85,43.77
3255,5.79,35.65,90,11.32,110.98,1632,75,Air Leakage,1.18,49.18
3256,5.09,35.46,100,10.54,125.06,1633,75,Air Leakage,0.91,5.66
3257,5.25,34.99,90,10.82,120.16,1633,75,Air Leakage,0.92,22.75
3258,5.41,34.83,100,10.78,117.69,1634,75,Air Leakage,1.07,29.89
3259,5.78,35.3,90,10.68,113.94,1634,75,Air Leakage,0.86,44.94
3260,5.04,35.7,100,11.24,123.9,1635,75,Air Leakage,0.93,7.48
3261,5.73,35.96,90,10.92,112.85,1635,75,Air Leakage,1.11,45.84
3262,5.54,35.76,100,10.9,117.93,1636,75,Air Leakage,1.0,25.34
3263,5.24,36.25,90,10.34,119.94,1636,75,Air Leakage,0.88,13.94
