Time,Pressure,Temperature,Position,Flow,Speed,CycleCount,Health,Fault,Vibration,Load
2294,5.03,33.34,60,10.11,121.16,14,87.35,Air Leakage,0.58,21.01
2295,5.13,33.26,50,10.21,116.17,14,87.31,Air Leakage,0.8,20.54
2296,4.96,33.14,40,10.75,120.39,14,87.25,Air Leakage,0.93,20.36
2297,4.98,33.29,30,10.21,119.88,14,87.18,Air Leakage,1.15,20.45
2298,5.19,33.43,20,9.82,121.05,14,87.11,Air Leakage,0.8,19.84
2299,4.9,33.4,10,10.43,118.61,14,87.05,Air Leakage,0.75,19.33
2300,5.05,33.27,0,10.75,120.46,15,87.0,Air Leakage,1.05,19.79
2301,5.05,33.43,10,10.64,121.61,15,86.93,Air Leakage,0.61,19.69
2302,5.05,33.46,20,10.45,121.86,15,86.88,Air Leakage,0.52,20.41
2303,5.28,33.49,30,10.81,120.64,15,86.81,Air Leakage,0.65,20.99
2304,5.11,33.52,40,9.98,121.01,15,86.74,Air Leakage,0.61,20.97
2305,5.04,33.5,50,10.4,118.35,15,86.66,Air Leakage,0.78,20.69
2306,4.89,33.45,60,10.62,119.87,15,86.62,Air Leakage,0.77,20.65
2307,5.14,33.61,70,10.5,120.32,15,86.56,Air Leakage,0.95,21.01
2308,5.22,33.47,80,10.28,121.77,15,86.5,Air Leakage,0.69,20.94
2309,5.07,33.37,90,10.31,124.04,15,86.46,Air Leakage,0.78,21.31
2310,5.19,33.22,100,10.22,120.26,15,86.39,Air Leakage,0.79,21.16
2311,5.19,33.42,90,10.83,116.21,15,86.34,Air Leakage,0.5,21.39
2312,5.01,33.5,80,10.11,117.97,15,86.3,Air Leakage,0.66,21.65
2313,5.03,33.56,70,10.44,116.75,15,86.21,Air Leakage,1.02,22.04
2314,4.92,33.52,60,10.09,117.29,15,86.17,Air Leakage,0.75,22.39
2315,5.23,33.48,50,10.73,117.64,15,86.1,Air Leakage,0.95,21.84
2316,4.98,33.42,40,10.32,116.43,15,86.03,Air Leakage,0.64,21.34
2317,5.09,33.43,30,10.13,118.51,15,85.97,Air Leakage,0.54,21.13
2318,4.92,33.57,20,10.45,122.41,15,85.89,Air Leakage,0.83,20.72
2319,5.14,33.36,10,10.33,121.0,15,85.82,Air Leakage,1.02,20.17
2320,5.2,33.44,0,10.26,118.19,16,85.78,Air Leakage,0.92,20.46
2321,5.06,33.43,10,10.06,121.12,16,85.73,Air Leakage,0.82,21.14
2322,4.93,33.33,20,10.29,122.33,16,85.69,Air Leakage,0.9,20.61
2323,5.1,33.54,30,10.63,118.17,16,85.64,Air Leakage,1.13,20.88
2324,5.24,33.73,40,10.23,119.81,16,85.6,Air Leakage,1.14,21.12
2325,4.97,33.6,50,10.62,121.5,16,85.55,Air Leakage,1.03,20.66
2326,5.18,33.6,60,10.61,116.11,16,85.47,Air Leakage,1.03,20.32
2327,4.97,33.55,70,10.23,115.9,16,85.42,Air Leakage,0.59,20.56
2328,4.92,33.66,80,10.01,121.25,16,85.37,Air Leakage,0.61,20.85
2329,5.04,33.76,90,10.23,118.07,16,85.3,Air Leakage,1.05,21.13
2330,5.12,33.75,100,9.88,118.35,16,85.23,Air Leakage,1.0,21.39
2331,5.12,33.61,90,10.61,119.97,16,85.16,Air Leakage,0.87,20.65
2332,5.23,33.43,80,10.71,120.22,16,85.09,Air Leakage,0.5,20.21
2333,5.34,33.53,70,10.11,123.04,16,85.02,Air Leakage,0.66,19.79
2334,5.26,33.77,60,10.68,120.35,16,84.96,Air Leakage,0.79,19.71
2335,4.96,33.67,50,10.29,119.56,16,84.9,Air Leakage,0.82,19.45
2336,5.15,33.66,40,10.66,121.67,16,84.81,Air Leakage,0.61,19.22
2337,5.08,33.62,30,10.06,123.8,16,84.73,Air Leakage,1.01,18.99
2338,5.07,33.63,20,10.8,118.15,16,84.66,Air Leakage,0.48,18.72
2339,5.12,33.57,10,10.34,119.1,16,84.59,Air Leakage,0.68,19.55
2340,4.75,33.73,0,10.28,117.66,17,84.51,Air Leakage,1.05,19.43
2341,5.27,33.57,10,10.15,121.0,17,84.46,Air Leakage,1.09,19.37
2342,4.99,33.74,20,10.46,121.09,17,84.39,Air Leakage,0.86,18.95
2343,4.75,33.51,30,10.15,119.83,17,84.32,Air Leakage,0.58,19.36
2344,5.1,33.39,40,10.51,123.64,17,84.24,Air Leakage,0.76,19.7
2345,4.86,33.59,50,10.16,122.15,17,84.2,Air Leakage,0.89,19.43
2346,4.94,33.6,60,10.03,122.48,17,84.14,Air Leakage,0.8,20.17
2347,4.92,33.63,70,10.47,120.97,17,84.07,Air Leakage,0.73,19.7
2348,5.1,33.56,80,10.2,120.24,17,84.02,Air Leakage,0.85,19.24
2349,4.85,33.63,90,10.34,119.58,17,83.98,Air Leakage,0.94,19.6
2350,4.9,33.77,100,10.57,121.9,17,83.9,Air Leakage,0.84,18.98
2351,5.0,33.76,90,10.56,121.21,17,83.84,Air Leakage,0.61,19.55
2352,5.0,33.56,80,10.28,119.74,17,83.76,Air Leakage,0.92,19.15
2353,4.97,33.47,70,10.47,120.2,17,83.73,Air Leakage,0.55,18.95
2354,5.21,33.65,60,10.1,120.05,17,83.66,Air Leakage,0.62,18.57
2355,5.06,33.82,50,10.47,120.18,17,83.59,Air Leakage,0.72,18.66
2356,4.82,33.86,40,10.13,122.03,17,83.51,Air Leakage,0.67,18.91
2357,5.14,33.55,30,10.55,119.34,17,83.43,Air Leakage,1.08,18.95
2358,4.8,33.64,20,10.22,119.01,17,83.36,Air Leakage,0.7,19.23
2359,5.09,33.63,10,10.15,120.69,17,83.32,Air Leakage,0.73,19.76
2360,5.2,33.61,0,10.47,116.59,18,83.24,Air Leakage,0.54,20.18
2361,5.06,33.48,10,10.29,123.2,18,83.18,Air Leakage,0.94,20.53
2362,5.0,33.32,20,10.57,117.16,18,83.14,Air Leakage,0.99,20.52
2363,5.14,33.46,30,10.42,117.88,18,83.08,Air Leakage,0.79,21.11
2364,5.1,33.52,40,9.79,120.12,18,83.02,Air Leakage,0.69,20.44
2365,5.22,33.8,50,10.22,121.61,18,82.95,Air Leakage,0.66,20.38
2366,5.33,33.69,60,10.42,119.03,18,82.89,Air Leakage,1.11,20.66
2367,5.17,33.67,70,10.25,120.34,18,82.85,Air Leakage,0.58,20.24
2368,5.3,33.45,80,9.98,121.2,18,82.81,Air Leakage,0.89,20.02
2369,4.9,33.34,90,10.56,122.36,18,82.73,Air Leakage,0.93,19.88
2370,5.02,33.36,100,10.49,123.29,18,82.69,Air Leakage,0.99,19.68
2371,4.84,33.37,90,10.89,120.76,18,82.64,Air Leakage,0.89,19.05
2372,5.23,33.17,80,9.89,119.0,18,82.6,Air Leakage,0.76,19.15
2373,5.23,33.24,70,10.75,119.82,18,82.55,Air Leakage,0.93,19.76
2374,4.86,33.27,60,10.61,118.18,18,82.48,Air Leakage,1.0,19.33
2375,5.16,33.46,50,10.22,123.54,18,82.42,Air Leakage,0.55,19.99
2376,5.02,33.43,40,10.26,119.14,18,82.35,Air Leakage,0.58,20.58
2377,5.2,33.47,30,10.4,117.58,18,82.28,Air Leakage,0.77,20.57
2378,5.11,33.68,20,10.55,121.61,18,82.24,Air Leakage,0.78,21.25
2379,5.03,33.69,10,9.96,118.88,18,82.16,Air Leakage,0.53,20.68
2380,5.03,33.64,0,10.53,117.76,19,82.11,Air Leakage,0.88,20.52
2381,4.82,33.82,10,10.48,122.37,19,82.06,Air Leakage,0.99,21.03
2382,5.01,34.0,20,10.47,122.2,19,82.0,Air Leakage,0.55,20.88
2383,5.19,34.02,30,10.49,121.27,19,81.94,Air Leakage,0.8,20.16
2384,5.14,33.92,40,10.06,116.07,19,81.87,Air Leakage,0.89,19.6
2385,5.14,33.83,50,10.78,116.45,19,81.8,Air Leakage,1.01,20.21
2386,4.86,33.84,60,10.72,118.82,19,81.73,Air Leakage,0.93,20.27
2387,5.18,33.92,70,9.9,120.88,19,81.66,Air Leakage,1.12,19.76
2388,4.98,33.85,80,9.9,118.87,19,81.6,Air Leakage,0.91,19.31
2389,5.21,33.68,90,10.01,121.58,19,81.53,Air Leakage,0.72,19.92
2390,5.09,33.79,100,10.12,120.88,19,81.49,Air Leakage,0.97,19.98
2391,5.01,33.87,90,10.08,118.34,19,81.41,Air Leakage,0.75,19.52
2392,4.91,33.95,80,10.14,119.77,19,81.36,Air Leakage,0.77,20.18
2393,4.95,33.95,70,10.3,120.71,19,81.29,Air Leakage,0.73,20.55
2394,5.19,33.95,60,10.38,117.03,19,81.24,Air Leakage,0.9,21.18
2395,5.16,34.03,50,10.3,122.15,19,81.16,Air Leakage,0.54,21.12
2396,5.05,33.93,40,10.01,121.21,19,81.12,Air Leakage,0.82,21.51
2397,4.82,33.94,30,10.07,116.64,19,81.07,Air Leakage,0.73,20.78
2398,4.95,33.76,20,10.18,119.5,19,81.0,Air Leakage,0.85,20.11
2399,5.0,33.7,10,10.09,120.95,19,80.93,Air Leakage,0.53,20.58
2400,4.89,33.68,0,10.46,116.75,20,80.88,Air Leakage,0.79,21.18
2401,5.17,30.22,10,10.3,123.2,0,100.0,Healthy,0.4,15.59
2402,5.19,30.34,20,9.81,123.21,0,99.99,Healthy,0.4,16.1
2403,5.23,30.54,30,9.71,125.55,0,99.99,Healthy,0.45,16.79
2404,5.24,30.65,40,10.17,124.43,0,99.99,Healthy,0.4,17.09
2405,5.25,30.81,50,10.24,124.05,0,99.99,Healthy,0.49,17.27
2406,5.21,30.88,60,10.06,124.27,0,99.99,Healthy,0.37,16.87
2407,5.33,31.03,70,10.06,122.1,0,99.98,Healthy,0.31,16.5
2408,5.2,31.09,80,10.04,126.33,0,99.98,Healthy,0.34,17.2
2409,5.35,31.1,90,10.17,126.24,0,99.98,Healthy,0.36,17.06
2410,5.25,31.18,100,9.65,121.69,0,99.98,Healthy,0.37,17.51
2411,5.13,31.36,90,10.33,123.49,0,99.97,Healthy,0.31,17.48
2412,5.35,31.29,80,10.2,124.95,0,99.97,Healthy,0.4,17.05
2413,5.33,31.38,70,10.03,124.09,0,99.97,Healthy,0.45,17.19
2414,5.28,31.38,60,9.79,121.59,0,99.96,Healthy,0.46,17.72
2415,5.17,31.4,50,10.18,126.04,0,99.96,Healthy,0.5,17.71
2416,5.19,31.53,40,9.78,122.84,0,99.96,Healthy,0.32,17.59
2417,5.34,31.57,30,10.04,122.2,0,99.96,Healthy,0.34,17.37
2418,5.35,31.56,20,9.78,121.91,0,99.96,Healthy,0.32,16.92
2419,5.13,31.51,10,10.04,125.25,0,99.95,Healthy,0.36,17.43
2420,5.22,31.5,0,9.89,123.5,1,99.95,Healthy,0.5,16.95
2421,5.34,31.53,10,9.77,124.88,1,99.95,Healthy,0.45,16.92
2422,5.18,31.56,20,10.13,123.27,1,99.95,Healthy,0.39,17.56
2423,5.22,31.57,30,9.8,125.51,1,99.95,Healthy,0.32,17.62
2424,5.27,31.71,40,10.06,122.74,1,99.94,Healthy,0.4,17.37
2425,5.18,31.66,50,10.2,125.76,1,99.94,Healthy,0.42,17.9
2426,5.18,31.6,60,10.26,121.5,1,99.94,Healthy,0.33,18.46
2427,5.24,31.72,70,9.78,122.13,1,99.94,Healthy,0.4,19.14
2428,5.32,31.77,80,9.71,125.28,1,99.93,Healthy,0.37,19.8
2429,5.38,31.64,90,10.23,124.37,1,99.93,Healthy,0.48,20.16
2430,5.2,31.69,100,10.34,123.26,1,99.93,Healthy,0.5,20.15
2431,5.29,31.85,90,9.81,123.12,1,99.93,Healthy,0.42,20.14
2432,5.22,31.91,80,9.78,122.54,1,99.93,Healthy,0.29,19.58
2433,5.41,31.95,70,10.28,125.56,1,99.92,Healthy,0.39,19.61
2434,5.39,31.99,60,9.96,122.06,1,99.92,Healthy,0.39,19.35
2435,5.32,32.04,50,9.72,125.98,1,99.92,Healthy,0.32,19.08
2436,5.17,31.98,40,10.33,123.15,1,99.91,Healthy,0.4,19.54
2437,5.28,31.98,30,9.69,125.61,1,99.91,Healthy,0.44,19.74
2438,5.41,32.12,20,9.99,125.14,1,99.9,Healthy,0.42,19.66
2439,5.42,32.11,10,9.94,122.21,1,99.9,Healthy,0.32,20.17
2440,5.35,32.05,0,10.27,124.58,2,99.9,Healthy,0.38,20.54
2441,5.29,31.99,10,10.17,122.78,2,99.9,Healthy,0.42,20.16
2442,5.25,31.94,20,10.09,124.74,2,99.9,Healthy,0.38,19.46
2443,5.31,31.86,30,9.83,125.12,2,99.9,Healthy,0.39,18.76
2444,5.32,31.81,40,10.17,124.22,2,99.89,Healthy,0.33,19.07
2445,5.25,31.95,50,10.22,122.75,2,99.89,Healthy,0.28,18.39
2446,5.27,32.02,60,9.79,124.06,2,99.89,Healthy,0.41,18.24
2447,5.28,31.84,70,9.86,125.18,2,99.89,Healthy,0.49,17.93
2448,5.18,31.68,80,10.33,125.95,2,99.89,Healthy,0.27,17.61
2449,5.31,31.61,90,10.24,122.99,2,99.89,Healthy,0.45,18.13
2450,5.26,31.56,100,10.09,123.67,2,99.88,Healthy,0.34,17.81
2451,5.3,31.56,90,10.35,126.29,2,99.88,Healthy,0.37,17.78
2452,5.18,31.6,80,9.99,125.47,2,99.88,Healthy,0.39,18.36
2453,5.33,31.68,70,10.18,122.66,2,99.88,Healthy,0.29,18.79
2454,5.17,31.79,60,10.21,121.79,2,99.87,Healthy,0.35,18.77
2455,5.36,31.74,50,9.98,124.51,2,99.87,Healthy,0.32,18.44
2456,5.21,31.86,40,9.8,122.97,2,99.87,Healthy,0.36,18.36
2457,5.36,31.81,30,9.67,125.36,2,99.87,Healthy,0.45,18.52
2458,5.32,31.82,20,9.67,123.51,2,99.87,Healthy,0.35,17.88
2459,5.33,31.74,10,10.14,125.04,2,99.86,Healthy,0.31,17.37
2460,5.15,31.66,0,9.8,122.19,3,99.86,Healthy,0.38,17.34
2461,5.2,31.77,10,10.12,125.1,3,99.86,Healthy,0.49,17.49
2462,5.13,31.85,20,10.29,124.1,3,99.86,Healthy,0.39,17.59
2463,5.24,31.77,30,10.1,122.03,3,99.86,Healthy,0.37,18.11
2464,5.19,31.76,40,10.03,124.66,3,99.86,Healthy,0.45,18.1
2465,5.19,31.69,50,10.24,123.37,3,99.85,Healthy,0.49,17.47
2466,5.34,31.7,60,10.26,124.61,3,99.85,Healthy,0.39,17.82
2467,5.28,31.78,70,10.22,122.57,3,99.85,Healthy,0.37,18.41
2468,5.26,31.85,80,10.17,122.79,3,99.85,Healthy,0.47,19.06
2469,5.3,31.94,90,10.11,125.52,3,99.84,Healthy,0.42,19.59
2470,5.19,31.84,100,10.09,122.71,3,99.84,Healthy,0.45,20.18
2471,5.2,31.98,90,10.17,121.63,3,99.84,Healthy,0.44,20.24
2472,5.33,32.07,80,9.92,121.92,3,99.84,Healthy,0.48,20.26
2473,5.29,32.0,70,9.84,120.74,3,99.84,Healthy,0.39,20.63
2474,5.38,32.04,60,10.24,124.84,3,99.83,Healthy,0.33,20.28
2475,5.34,32.12,50,9.9,121.18,3,99.83,Healthy,0.36,20.67
2476,5.41,32.27,40,9.75,121.12,3,99.83,Healthy,0.48,19.93
2477,5.26,32.06,30,10.26,124.7,3,99.83,Healthy,0.34,20.4
2478,5.31,32.06,20,10.15,121.97,3,99.83,Healthy,0.39,20.06
2479,5.33,31.99,10,10.02,124.5,3,99.82,Healthy,0.45,20.49
2480,5.21,31.99,0,10.25,123.47,4,99.82,Healthy,0.49,20.39
2481,5.4,32.08,10,10.25,123.9,4,99.82,Healthy,0.3,19.76
2482,5.28,32.07,20,9.94,123.68,4,99.82,Healthy,0.45,19.49
2483,5.17,32.1,30,10.01,124.12,4,99.81,Healthy,0.48,18.79
2484,5.27,32.01,40,9.92,124.71,4,99.81,Healthy,0.47,18.45
2485,5.32,32.04,50,10.27,125.64,4,99.81,Healthy,0.39,18.17
2486,5.21,31.99,60,9.82,123.1,4,99.81,Healthy,0.47,18.09
2487,5.3,31.94,70,10.21,125.98,4,99.8,Healthy,0.35,18.54
2488,5.32,32.01,80,10.11,123.53,4,99.8,Healthy,0.34,18.57
2489,5.27,31.97,90,9.91,125.67,4,99.8,Healthy,0.48,18.58
2490,5.35,31.89,100,10.17,125.38,4,99.8,Healthy,0.42,18.52
2491,5.21,31.98,90,9.88,123.3,4,99.79,Healthy,0.4,17.93
2492,5.35,31.88,80,10.3,125.72,4,99.79,Healthy,0.37,17.88
2493,5.31,31.83,70,9.99,122.13,4,99.79,Healthy,0.32,18.35
2494,5.26,31.69,60,9.83,124.92,4,99.78,Healthy,0.35,18.77
2495,5.29,31.65,50,10.13,123.04,4,99.78,Healthy,0.29,19.45
2496,5.31,31.74,40,9.84,123.7,4,99.78,Healthy,0.47,18.85
2497,5.29,31.8,30,10.2,123.04,4,99.77,Healthy,0.35,18.66
2498,5.39,31.93,20,9.95,123.95,4,99.77,Healthy,0.33,19.09
2499,5.33,31.93,10,10.25,123.17,4,99.77,Healthy,0.41,19.28
2500,5.39,31.92,0,10.17,121.76,5,99.77,Healthy,0.45,18.55
2501,5.24,31.86,10,9.88,123.67,5,99.76,Healthy,0.31,18.53
2502,5.21,31.96,20,10.04,125.71,5,99.76,Healthy,0.42,18.67
2503,5.26,32.05,30,10.02,125.98,5,99.76,Healthy,0.51,18.91
2504,5.17,32.04,40,9.91,125.34,5,99.75,Healthy,0.41,18.23
2505,5.15,32.04,50,9.93,121.74,5,99.75,Healthy,0.31,17.86
2506,5.27,31.9,60,9.82,124.53,5,99.75,Healthy,0.27,17.54
2507,5.24,32.01,70,9.77,124.81,5,99.75,Healthy,0.4,17.72
2508,5.36,31.96,80,10.01,125.36,5,99.75,Healthy,0.38,17.5
2509,5.33,31.89,90,9.74,121.7,5,99.74,Healthy,0.39,17.29
2510,5.23,31.93,100,9.85,122.92,5,99.74,Healthy,0.37,17.74
2511,5.27,31.97,90,10.19,125.35,5,99.74,Healthy,0.41,17.77
2512,5.3,31.96,80,10.01,124.88,5,99.74,Healthy,0.38,17.98
2513,5.22,31.9,70,10.02,124.74,5,99.74,Healthy,0.5,18.14
2514,5.29,31.97,60,10.14,122.46,5,99.74,Healthy,0.35,18.87
2515,5.29,31.91,50,9.66,122.12,5,99.73,Healthy,0.46,18.36
2516,5.35,31.87,40,9.84,125.95,5,99.73,Healthy,0.38,19.01
2517,5.2,31.81,30,10.34,121.91,5,99.73,Healthy,0.47,19.63
2518,5.41,31.86,20,10.1,122.3,5,99.73,Healthy,0.31,19.77
2519,5.28,31.95,10,10.04,122.45,5,99.72,Healthy,0.44,19.28
2520,5.24,31.92,0,10.27,123.72,6,99.72,Healthy,0.4,19.23
2521,5.3,31.86,10,10.13,125.76,6,99.72,Healthy,0.46,18.95
2522,5.35,31.87,20,9.91,125.14,6,99.71,Healthy,0.41,19.17
2523,5.36,31.92,30,9.74,123.18,6,99.71,Healthy,0.43,18.91
2524,5.21,31.92,40,9.94,122.29,6,99.71,Healthy,0.36,19.04
2525,5.37,31.75,50,10.21,122.12,6,99.71,Healthy,0.31,18.82
2526,5.26,31.64,60,9.72,123.1,6,99.71,Healthy,0.35,18.73
2527,5.25,31.64,70,10.31,121.18,6,99.7,Healthy,0.37,19.39
2528,5.31,31.63,80,9.68,121.37,6,99.7,Healthy,0.32,19.87
2529,5.39,31.76,90,9.98,123.05,6,99.7,Healthy,0.33,19.87
2530,5.19,31.79,100,9.85,121.92,6,99.7,Healthy,0.28,20.05
2531,5.34,31.72,90,9.7,124.91,6,99.69,Healthy,0.37,20.37
2532,5.29,31.9,80,10.24,124.82,6,99.69,Healthy,0.42,19.92
2533,5.26,31.83,70,9.74,121.01,6,99.69,Healthy,0.43,19.96
2534,5.24,31.76,60,10.28,123.34,6,99.68,Healthy,0.36,20.29
2535,5.4,31.67,50,10.15,121.48,6,99.68,Healthy,0.3,20.14
2536,5.23,31.66,40,9.93,123.68,6,99.68,Healthy,0.48,20.57
2537,5.29,31.66,30,10.33,121.64,6,99.68,Healthy,0.3,20.12
2538,5.23,31.77,20,9.95,122.54,6,99.68,Healthy,0.32,20.44
2539,5.27,31.72,10,10.01,122.94,6,99.68,Healthy,0.39,20.18
2540,5.21,31.76,0,9.69,122.11,7,99.68,Healthy,0.39,20.01
2541,5.17,31.87,10,10.27,122.78,7,99.67,Healthy,0.48,19.65
2542,5.27,31.79,20,9.65,123.34,7,99.67,Healthy,0.29,19.56
2543,5.25,31.88,30,10.26,124.2,7,99.67,Healthy,0.51,18.92
2544,5.22,31.91,40,10.14,122.33,7,99.66,Healthy,0.36,19.02
2545,5.4,31.91,50,10.26,123.2,7,99.66,Healthy,0.29,19.28
2546,5.18,31.86,60,10.02,121.41,7,99.66,Healthy,0.37,18.74
2547,5.31,31.87,70,10.13,124.84,7,99.66,Healthy,0.31,19.14
2548,5.39,31.88,80,9.88,122.57,7,99.66,Healthy,0.46,19.49
2549,5.25,31.98,90,9.91,122.42,7,99.65,Healthy,0.32,19.0
2550,5.25,32.09,100,9.86,123.43,7,99.65,Healthy,0.28,19.28
2551,5.34,32.06,90,9.83,123.52,7,99.65,Healthy,0.43,18.7
2552,5.37,32.12,80,9.84,121.76,7,99.64,Healthy,0.35,18.02
2553,5.31,32.19,70,10.21,125.73,7,99.64,Healthy,0.42,18.15
2554,5.34,32.05,60,10.03,123.33,7,99.64,Healthy,0.36,18.13
2555,5.27,32.1,50,10.17,126.21,7,99.64,Healthy,0.33,18.33
2556,5.22,31.92,40,9.9,125.66,7,99.64,Healthy,0.36,17.74
2557,5.16,31.89,30,10.06,126.4,7,99.64,Healthy,0.43,18.13
2558,5.33,31.96,20,9.68,123.04,7,99.63,Healthy,0.42,18.62
2559,5.4,32.05,10,9.88,122.17,7,99.63,Healthy,0.39,19.09
2560,5.38,31.96,0,9.65,122.27,8,99.62,Healthy,0.28,19.75
2561,5.33,31.98,10,10.15,123.27,8,99.62,Healthy,0.47,19.57
2562,5.38,32.07,20,10.11,124.79,8,99.62,Healthy,0.3,20.18
2563,5.37,32.21,30,9.67,123.77,8,99.61,Healthy,0.34,20.57
2564,5.24,32.12,40,10.05,125.02,8,99.61,Healthy,0.39,19.82
2565,5.33,32.04,50,10.12,123.75,8,99.61,Healthy,0.48,19.23
2566,5.36,31.92,60,10.25,125.07,8,99.61,Healthy,0.44,19.14
2567,5.37,31.9,70,9.72,123.96,8,99.6,Healthy,0.43,19.12
2568,5.16,31.85,80,9.99,122.24,8,99.6,Healthy,0.42,18.82
2569,5.4,31.81,90,10.22,121.91,8,99.59,Healthy,0.47,19.07
2570,5.21,31.96,100,10.3,125.39,8,99.59,Healthy,0.43,18.87
2571,5.31,31.91,90,9.9,121.35,8,99.58,Healthy,0.38,19.25
2572,5.27,31.85,80,9.98,122.85,8,99.58,Healthy,0.31,19.53
2573,5.27,31.9,70,10.34,123.64,8,99.58,Healthy,0.37,19.13
2574,5.39,31.91,60,10.11,122.62,8,99.57,Healthy,0.37,19.34
2575,5.22,31.8,50,9.75,121.18,8,99.57,Healthy,0.33,19.64
2576,5.31,31.72,40,9.75,125.1,8,99.57,Healthy,0.3,19.47
2577,5.25,31.63,30,10.12,122.25,8,99.56,Healthy,0.46,18.98
2578,5.25,31.7,20,9.74,125.25,8,99.56,Healthy,0.39,18.71
2579,5.25,31.79,10,9.77,122.0,8,99.56,Healthy,0.46,18.48
2580,5.18,31.87,0,10.04,123.33,9,99.56,Healthy,0.41,18.51
2581,5.29,31.89,10,9.77,121.97,9,99.56,Healthy,0.29,18.46
2582,5.37,31.81,20,10.21,124.23,9,99.56,Healthy,0.44,18.25
2583,5.31,31.87,30,9.87,126.1,9,99.55,Healthy,0.39,18.66
2584,5.21,31.81,40,9.7,122.07,9,99.55,Healthy,0.34,18.08
2585,5.31,31.79,50,9.7,123.07,9,99.54,Healthy,0.48,18.13
2586,5.28,31.68,60,10.01,125.21,9,99.54,Healthy,0.41,17.71
2587,5.23,31.61,70,10.27,122.86,9,99.54,Healthy,0.29,17.58
2588,5.38,31.59,80,10.21,124.12,9,99.54,Healthy,0.37,18.09
2589,5.31,31.54,90,9.84,125.26,9,99.54,Healthy,0.45,18.73
2590,5.33,31.54,100,9.98,124.37,9,99.53,Healthy,0.48,18.72
2591,5.34,31.68,90,10.21,123.98,9,99.53,Healthy,0.42,18.02
2592,5.2,31.73,80,9.76,125.62,9,99.52,Healthy,0.33,18.28
2593,5.21,31.64,70,10.0,124.66,9,99.52,Healthy,0.35,17.91
2594,5.22,31.82,60,9.69,122.01,9,99.51,Healthy,0.37,17.7
2595,5.17,31.77,50,10.23,123.32,9,99.51,Healthy,0.37,17.31
2596,5.34,31.76,40,9.89,122.69,9,99.51,Healthy,0.44,18.07
2597,5.15,31.75,30,10.24,121.81,9,99.5,Healthy,0.43,18.23
2598,5.38,31.87,20,10.21,125.85,9,99.5,Healthy,0.34,18.85
2599,5.16,31.87,10,10.2,126.03,9,99.5,Healthy,0.51,18.21
2600,5.18,31.83,0,9.78,121.95,10,99.5,Healthy,0.46,18.64
2601,5.2,31.82,10,10.09,123.55,10,99.49,Healthy,0.37,19.23
2602,5.32,31.91,20,9.71,124.81,10,99.49,Healthy,0.34,19.1
2603,5.25,31.86,30,10.21,121.89,10,99.49,Healthy,0.5,18.98
2604,5.34,31.85,40,10.27,123.79,10,99.49,Healthy,0.42,19.53
2605,5.31,31.92,50,10.14,121.92,10,99.48,Healthy,0.42,19.54
2606,5.33,31.94,60,9.72,122.32,10,99.48,Healthy,0.5,19.99
2607,5.17,32.05,70,9.71,125.16,10,99.48,Healthy,0.44,19.34
2608,5.19,31.91,80,10.25,123.28,10,99.47,Healthy,0.49,18.86
2609,5.25,31.93,90,10.27,122.17,10,99.47,Healthy,0.39,18.2
2610,5.27,31.9,100,10.32,123.3,10,99.47,Healthy,0.34,18.41
2611,5.37,31.87,90,10.07,122.59,10,99.47,Healthy,0.48,18.38
2612,5.24,31.88,80,10.32,124.97,10,99.47,Healthy,0.51,17.86
2613,5.16,31.77,70,10.11,126.08,10,99.47,Healthy,0.28,17.44
2614,5.22,31.84,60,10.26,125.58,10,99.46,Healthy,0.32,16.99
2615,5.13,31.92,50,9.74,126.03,10,99.46,Healthy,0.49,17.43
2616,5.15,31.8,40,9.82,125.5,10,99.46,Healthy,0.3,17.51
2617,5.2,31.88,30,9.82,123.59,10,99.46,Healthy,0.47,17.97
2618,5.3,31.91,20,10.16,124.6,10,99.45,Healthy,0.43,18.41
2619,5.37,31.89,10,9.95,123.26,10,99.45,Healthy,0.29,18.64
2620,5.28,31.93,0,9.74,121.33,11,99.44,Healthy,0.32,19.16
2621,5.35,31.88,10,10.14,125.74,11,99.44,Healthy,0.29,18.46
2622,5.33,31.8,20,10.0,125.81,11,99.44,Healthy,0.39,18.84
2623,5.23,31.89,30,10.27,123.54,11,99.44,Healthy,0.51,18.39
2624,5.38,31.95,40,9.95,125.09,11,99.44,Healthy,0.44,17.97
2625,5.27,31.99,50,9.72,124.33,11,99.43,Healthy,0.39,17.59
2626,5.29,31.98,60,9.77,125.84,11,99.43,Healthy,0.37,17.25
2627,5.14,31.9,70,9.78,125.92,11,99.43,Healthy,0.49,17.71
2628,5.28,31.77,80,10.06,121.86,11,99.43,Healthy,0.37,17.82
2629,5.17,31.83,90,9.82,125.19,11,99.42,Healthy,0.35,17.31
2630,5.14,31.85,100,9.99,121.46,11,99.42,Healthy,0.49,18.12
2631,5.29,31.92,90,10.2,123.35,11,99.42,Healthy,0.38,18.39
2632,5.33,31.98,80,9.82,126.05,11,99.41,Healthy,0.49,18.3
2633,5.29,31.88,70,10.17,122.63,11,99.41,Healthy,0.49,18.79
2634,5.35,31.84,60,9.78,121.53,11,99.41,Healthy,0.29,18.37
2635,5.31,31.95,50,9.73,125.2,11,99.41,Healthy,0.29,17.99
2636,5.3,31.91,40,10.33,125.54,11,99.4,Healthy,0.37,17.83
